path,url,topic,source_pdf,duration,sentence,sentence_rus,flag
sound_0000487.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000487.mp3,64. Ч.16. Художник,64. Ч.15-17. Живопись. Художник. Кино.pdf,2.48,Мӕн фӕнды ирон адӕмон нывгӕнӕг,Я хочу посмотреть картины народного художника Осетии,-
sound_0000488.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000488.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,2.98,Абон хорз киноныв ӕвдисынц.,Сегодня идет интересная кинокартина.,-
sound_0000489.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000489.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,1.23,Киномӕ дӕ хонын ӕз.,Я приглашаю тебя в кино.,-
sound_0000490.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000490.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,1.73,Билеттӕ дӕр райстон.,Я и билеты взял.,-
sound_0000491.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000491.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,2.28,Дӕ зӕрдӕмӕ фӕцыдис киноныв?,Тебе понравилась кинокартина?,-
sound_0000492.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000492.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,2.01,Цал кинотеатры ис уӕ горӕты?,Сколько кинотеатров у вас в городе?,-
sound_0000493.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000493.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,1.44,Кӕм цӕуы киноныв?,Где идет кинокартина?,-
sound_0000494.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000494.mp3,64. Ч.17. Кино,64. Ч.15-17. Живопись. Художник. Кино.pdf,1.85,Кӕм ис ам кинотеатр?,Где здесь кинотеатр?,-
sound_0000495.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000495.mp3,64. Ч.18. Музей,,2.06,Цавӕр музейтӕ уӕм ис ам,Какие у вас здесь музеи?,-
sound_0000496.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000496.mp3,64. Ч.18. Музей,,0.54,Махмӕ ис…,У нас есть...,-
sound_0000497.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000497.mp3,64. Ч.18. Музей,,1.02,историон музей,исторический музей.,-
sound_0000498.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000498.mp3,64. Ч.18. Музей,,0.76,бӕстӕз онӕн музей.,музей краеведения.,-
sound_0000499.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000499.mp3,64. Ч.18. Музей,,1.38,Хетӕг каты Къостайы музей.,музей Коста Хетагурова.,-
sound_0000500.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000500.mp3,64. Ч.18. Музей,,0.28,Мӕнӕ уый та цы у?,А что это такое?,очень короткий — проверить
sound_0000501.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000501.mp3,64. Ч.18. Музей,,28.45,Мӕнӕ уый цы хуыйны?,Как это называется?,очень длинный — проверить
sound_0000502.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000502.mp3,64. Ч.19. Выставка,64. Ч.18-19. Музей. Выставка.pdf,2.99,Ныртӕккӕйы рӕстӕджы уӕм цавӕр равдыстытӕ ис?,Какие выставки у вас есть в настоящее время?,-
sound_0000503.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000503.mp3,64. Ч.19. Выставка,64. Ч.18-19. Музей. Выставка.pdf,2.16,промышленон равдыст.,промышленную выставку.,⚠ распознан как русский — на проверку
sound_0000504.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000504.mp3,64. Ч.19. Выставка,64. Ч.18-19. Музей. Выставка.pdf,4.67,Мӕскуыйы нырыккон аивады равдыст фед тай?,Ты видел в Москве выставку современного искусства?,-
sound_0000505.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000505.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.82,Мӕн фӕнды циркмӕ бацӕуын.,Я хочу пойти в цирк.,-
sound_0000506.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000506.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.34,Цы ис абон цирчы?,Что сегодня в цирке?,-
sound_0000507.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000507.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.35,Цом циркмӕ.,Пойдем в цирк,-
sound_0000508.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000508.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,0.88,Кӕм ис цирк?,Где находится цирк?,-
sound_0000509.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000509.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,2.18,Ирон джигиттӕ дзы хъаздзысты?,Будут ли там выступать осетинские джигиты?,-
sound_0000510.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000510.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,2.5,Ирон джигиттӕй мын тынг ӕппӕлыдысты.,Мне очень хвалили осетинских джигитов.,-
sound_0000511.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000511.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.96,Дӕ зӕрдӕмӕ фӕцыдысты ирон джигиттӕ?,Понравились тебе осетинские джигиты?,-
sound_0000512.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000512.mp3,64. Ч.20. Цирк,64. Ч.20-21. Цирк. Самодеятельность.pdf,4.33,Мӕнӕн тынг фӕцыдысты мӕ зӕрдӕмӕ ирон джигиттӕ.,Мне очень понравились осетинские джигиты.,-
sound_0000513.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000513.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,4.47,Сымахмӕ фабрикӕйы хихъӕппӕрисады аивадон къордтӕ ис?,У вас имеются на фабрике кружки художественной самодеятельности?,-
sound_0000514.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000514.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.56,Цавӕр къордтӕ уӕм ис?,Какие у вас имеются кружки?,-
sound_0000515.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000515.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.0,Махмӕ ис…,У нас имеется…,-
sound_0000516.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000516.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,1.72,зарджыты къорд.,хоровой кружок.,-
sound_0000517.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000517.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,2.22,Сымахӕн уӕхимӕ ис оркестр?,У вас есть свой оркестр?,-
sound_0000518.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000518.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,3.34,Уӕ хихъӕппӕрисады разамонӕг чи у?,Кто руководитель вашей самодеятельности?,-
sound_0000519.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000519.mp3,64. Ч.21. Самодеятельность,64. Ч.20-21. Цирк. Самодеятельность.pdf,3.05,Кӕд уӕм уыдзӕни хъазтизӕр.,Когда у вас будет вечер танцев?,-
sound_0000520.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000520.mp3,64. Ч.22. Билет,64. Ч.22. Билет.pdf,34.67,Рагацау уӕм билеттӕ уӕй кӕнынц?,Есть ли у вас предварительная продажа билетов?,очень длинный — проверить
sound_0000521.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000521.mp3,64. Ч.22. Билет,64. Ч.22. Билет.pdf,0.66,Ӕртӕ билеты-ма мын авӕр ложӕмӕ.,три билета в ложу.,-
sound_0000522.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000522.mp3,64. Ч.22. Билет,64. Ч.22. Билет.pdf,0.89,Цӕй аргъ у билет?,Сколько стоит билет?,-
sound_0000523.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000523.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,1.0,заведения. Библиотека.,65. Учебные,-
sound_0000524.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000524.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,1.26,Цас ахуыргонд дӕм ис?,Какое у тебя образование?,-
sound_0000525.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000525.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,0.7,Цас ахуыргонд ӕм ис?,Какое у него образование?,-
sound_0000526.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000526.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,1.86,Цавӕр сӕрмагонд ахуыргонддзинад дӕм ис?,Какое специальное образование имеешь?,-
sound_0000527.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000527.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,5.64,Цавӕр сӕрмагонд ахуыргонддзинад ӕм ис?,Какое специальное образование имеет?,-
sound_0000528.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000528.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,1.72,Цавӕр скола каст фӕдӕ?,Какое ты учебное заведение окончил?,-
sound_0000529.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000529.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,1.53,Цавӕр скола каст фӕци?,Какое он учебное заведение окончил?,-
sound_0000530.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000530.mp3,65. Ч.1. Образование,65. Ч.1-2. Образование. Ученый.pdf,3.05,Уӕ бинонтӕй уӕлдӕр ахъуыргонддзинад кӕмӕис?,У вас в семье кто с высшим образованием?,-
sound_0000531.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000531.mp3,65. Ч.2. Ученый,,2.53,Цавӕр ахуырадон къӕпхӕн дӕм ис?,Какая у тебя ученая степень?,-
sound_0000532.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000532.mp3,65. Ч.2. Ученый,,7.17,Ӕз дӕн тех никон наукӕты кандидат.,технических наук.,-
sound_0000533.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000533.mp3,65. Ч.2. Ученый,,11.9,Уӕ ун иверситеты цал наукӕты докторы ис?,Сколько у вас в университете докторов наук?,-
sound_0000534.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000534.mp3,65. Ч.2. Ученый,,2.35,Уый зындгонд ахуыргонд у.,Он известный ученый.,-
sound_0000535.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000535.mp3,65. Ч.2. Ученый,,2.89,Зындгонддӕр ахуыргонд уӕм чи у?,Кто у вас наиболее видный ученый?,-
,,"65_Ч_3_Институт,_университет,_техникум,_колледж","65_Ч_3_Институт,_университет,_техникум,_колледж.pdf",0.0,"техникум, колледж.","65. Ч.3. Институт, университет,",нет осетинского аудио — проверить
sound_0000536.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000536.mp3,"65_Ч_3_Институт,_университет,_техникум,_колледж","65_Ч_3_Институт,_университет,_техникум,_колледж.pdf",2.75,Цавӕр колледжтӕ уӕм ис?,Какие у вас колледжи?,-
,,"65_Ч_3_Институт,_университет,_техникум,_колледж","65_Ч_3_Институт,_университет,_техникум,_колледж.pdf",0.0,Кӕцы ран и…?,Где находится…?,нет осетинского аудио — проверить
